"PFE","UNH","JNJ","AZN","SYK","CVS","LLY","Dates","date"
28.951653,205.639679,28.091381,145.820847,62.399788,123.334694,78.549034,"2017-12-19",2017-12-19
28.575453,205.954575,27.972744,145.370041,63.478466,122.795357,77.670349,"2017-12-20",2017-12-20
28.403027,205.315567,28.33712,144.731384,64.410461,122.708374,77.552582,"2017-12-21",2017-12-21
28.324657,203.750397,28.48118,144.768951,63.349033,121.890656,77.063416,"2017-12-22",2017-12-22
28.379517,203.379929,28.515079,144.834702,63.582047,121.864548,76.990936,"2017-12-26",2017-12-26
28.47357,204.139328,28.574396,146.158981,62.788124,122.282089,77.126816,"2017-12-27",2017-12-27
28.504911,206.315781,28.904882,146.601761,63.03838,122.273399,77.045296,"2017-12-28",2017-12-28
28.387354,204.176407,29.404854,145.866943,62.563755,121.542694,76.510811,"2017-12-29",2017-12-29
28.559776,204.824722,29.981089,148.749588,63.44397,121.116425,76.710098,"2018-01-02",2018-01-02
28.771397,206.973358,30.040405,149.588043,63.167816,122.273399,77.126816,"2018-01-03",2018-01-03
28.834089,207.871704,30.082769,149.540939,64.833313,122.264725,77.471054,"2018-01-04",2018-01-04
28.888956,211.835571,30.396311,151.726486,67.698296,123.273819,78.422218,"2018-01-05",2018-01-05
28.567619,208.158768,30.184462,153.798965,67.111488,123.430374,78.023643,"2018-01-08",2018-01-08
28.53627,209.196075,30.05735,151.462738,67.042473,125.38765,77.96022,"2018-01-09",2018-01-09
28.583294,207.640213,29.887873,150.294556,66.826729,125.239799,77.99646,"2018-01-10",2018-01-10
28.653828,208.742249,29.998032,149.409058,68.190178,125.953094,78.259163,"2018-01-11",2018-01-11
28.638151,211.752228,30.209881,149.06044,67.98307,126.796867,78.793663,"2018-01-12",2018-01-12
28.685177,215.69754,29.650599,150.228607,68.552612,127.753807,77.262695,"2018-01-16",2018-01-16
29.139759,220.819092,29.726862,150.982254,68.604385,127.858177,78.0961,"2018-01-17",2018-01-17
28.990833,225.199738,29.718386,150.991684,68.474945,127.805992,77.742828,"2018-01-18",2018-01-18
28.951653,225.375702,30.031923,151.933746,68.915054,128.188751,77.443871,"2018-01-19",2018-01-19
28.943819,225.57019,30.455624,153.101883,69.855675,128.867294,77.398575,"2018-01-22",2018-01-22
28.857605,227.098312,30.565792,152.555496,69.846985,123.378181,76.474594,"2018-01-23",2018-01-23
28.943819,226.764923,30.387835,154.957748,70.263779,123.58696,76.365891,"2018-01-24",2018-01-24
29.178936,227.07048,30.633591,155.956268,70.836868,125.613808,77.009048,"2018-01-25",2018-01-25
30.574011,230.117523,31.04034,159.121582,71.210243,126.422859,78.884232,"2018-01-26",2018-01-26
30.58185,229.135834,30.692902,158.970871,72.61689,124.98748,79.355278,"2018-01-29",2018-01-29
29.625675,219.170593,30.294621,158.688202,69.629913,123.900154,77.987396,"2018-01-30",2018-01-30
29.030024,219.290985,29.709913,154.85408,68.327438,120.211739,73.784088,"2018-01-31",2018-01-31
29.132858,217.846237,29.777706,155.230881,68.414284,121.803688,74.653778,"2018-02-01",2018-02-01
28.958828,214.752914,30.421732,152.847534,66.382423,119.768082,73.539528,"2018-02-02",2018-02-02
27.424276,203.768906,28.625242,145.452423,63.664597,113.426498,70.196808,"2018-02-05",2018-02-05
27.906797,208.54776,29.065889,145.207489,64.272415,114.679169,70.649727,"2018-02-06",2018-02-06
27.669493,209.140518,28.726929,144.764725,64.558983,114.322502,69.49929,"2018-02-07",2018-02-07
26.601631,200.471832,28.896412,139.432724,61.259388,109.920807,67.225525,"2018-02-08",2018-02-08
27.020864,204.639496,28.48118,142.456696,60.252155,112.678406,69.05542,"2018-02-09",2018-02-09
27.416365,209.020096,28.887934,144.755325,60.668941,113.322128,69.073517,"2018-02-12",2018-02-12
27.637852,209.899918,28.862518,145.603165,60.877316,113.052467,69.037285,"2018-02-13",2018-02-13
27.835604,211.881897,29.184526,147.185806,60.599457,112.800194,70.299454,"2018-02-14",2018-02-14
28.246933,209.32576,29.646395,149.352509,61.207302,114.157234,71.20295,"2018-02-15",2018-02-15
28.681992,212.428314,29.567955,150.605423,62.431606,115.827438,72.069954,"2018-02-16",2018-02-16
28.48423,209.918442,29.315243,149.540939,61.354889,113.844063,70.774002,"2018-02-20",2018-02-20
28.28648,208.501465,29.480818,148.730743,59.705101,113.008965,70.774002,"2018-02-21",2018-02-21
28.27066,210.316666,29.358812,149.748184,59.045181,113.008965,70.44548,"2018-02-22",2018-02-22
28.681992,213.159927,29.637671,152.329376,59.184124,114.844452,71.869156,"2018-02-23",2018-02-23
29.338522,216.771881,29.794533,156.163544,59.244907,115.623604,73.17424,"2018-02-26",2018-02-26
29.109131,215.345642,29.498245,154.609116,59.262268,115.27343,71.823524,"2018-02-27",2018-02-27
28.721531,209.455414,28.923094,152.762711,58.810745,113.706337,70.290321,"2018-02-28",2018-02-28
28.183645,207.871704,28.731379,150.059052,58.307133,111.430107,69.81575,"2018-03-01",2018-03-01
28.436768,208.557037,28.896952,151.481522,58.576283,112.778343,70.481987,"2018-03-02",2018-03-02
28.571243,211.511429,29.541819,153.120728,59.314369,113.627541,70.910904,"2018-03-05",2018-03-05
28.381395,209.473907,29.437244,153.299713,58.741287,112.253052,70.44548,"2018-03-06",2018-03-06
28.42095,210.483459,29.376242,153.544647,58.619724,112.97094,70.67363,"2018-03-07",2018-03-07
28.871828,208.820145,29.437244,153.883774,59.35778,115.614876,71.996933,"2018-03-08",2018-03-08
29.085396,209.470535,29.445953,156.766464,60.147953,117.138206,72.653999,"2018-03-09",2018-03-09
28.958828,206.998901,29.498245,158.160706,59.922176,116.113876,72.13382,"2018-03-12",2018-03-12
29.06958,210.873672,29.472107,157.425888,59.262268,117.619682,72.234215,"2018-03-13",2018-03-13
28.75318,209.424133,29.489532,156.738174,58.220303,115.842491,71.631859,"2018-03-14",2018-03-14
28.935104,213.23381,29.472107,156.804123,57.187,116.490341,71.869156,"2018-03-15",2018-03-15
29.093311,211.728531,30.143112,157.802673,57.004665,117.033142,73.457115,"2018-03-16",2018-03-16
28.73736,209.117447,30.125681,156.408463,55.250671,114.021507,71.850899,"2018-03-19",2018-03-19
28.73736,210.72496,30.299967,156.860657,54.651527,114.870728,71.522362,"2018-03-20",2018-03-20
28.689892,207.045334,30.16054,155.183792,54.200012,114.85321,71.403732,"2018-03-21",2018-03-21
28.159922,199.974106,30.038538,151.490967,53.652981,111.517654,69.843132,"2018-03-22",2018-03-22
27.281902,197.502396,29.777103,148.438766,52.845436,109.521568,68.227791,"2018-03-23",2018-03-23
27.716951,203.560837,30.291254,151.104706,53.487991,111.526421,69.523712,"2018-03-26",2018-03-26
27.693226,202.529373,30.212828,149.352509,52.619682,111.36882,69.049141,"2018-03-27",2018-03-27
27.922621,203.031174,30.613693,149.258011,54.451824,111.578918,70.281197,"2018-03-28",2018-03-28
28.072906,198.849747,30.474258,152.045349,54.017662,112.19175,70.609734,"2018-03-29",2018-03-29
27.724863,201.823212,30.230249,147.632889,53.001743,109.04882,69.085663,"2018-04-02",2018-04-02
28.223202,208.680725,30.692118,150.316269,54.338932,112.366867,70.764877,"2018-04-03",2018-04-03
28.579155,212.592682,30.692118,150.070587,55.815067,114.170341,71.732262,"2018-04-04",2018-04-04
28.262753,212.852875,30.80541,151.242249,56.145027,114.432976,71.750519,"2018-04-05",2018-04-05
27.81978,208.104675,30.866405,146.612411,55.033592,112.147995,70.135185,"2018-04-06",2018-04-06
28.049177,206.9617,31.284697,148.388794,54.972809,113.356148,70.582321,"2018-04-09",2018-04-09
28.436768,210.734268,31.973129,151.535156,55.545902,114.030251,72.298088,"2018-04-10",2018-04-10
28.310209,206.19043,31.755272,149.144669,54.764416,113.487495,71.850899,"2018-04-11",2018-04-11
28.729441,208.364853,31.68556,149.815491,55.571941,114.18782,72.361969,"2018-04-12",2018-04-12
28.729441,208.401962,31.6507,149.617096,55.077007,114.354179,72.754417,"2018-04-13",2018-04-13
28.895555,214.014389,31.153978,153.122482,57.395409,115.352219,73.119453,"2018-04-16",2018-04-16
28.73736,221.661728,31.249836,154.624786,58.2724,114.284142,72.936935,"2018-04-17",2018-04-17
28.863916,219.66391,31.354412,155.626373,57.838242,111.815323,72.754417,"2018-04-18",2018-04-18
28.895555,219.069229,30.848976,154.530304,57.187,111.666481,72.781784,"2018-04-19",2018-04-19
28.974657,218.418777,30.79669,155.191711,56.977016,110.887329,72.152084,"2018-04-20",2018-04-20
29.109131,217.749741,30.95355,157.582153,57.466995,111.03614,73.192467,"2018-04-23",2018-04-23
29.314789,217.638245,30.604971,155.626373,58.271954,110.475838,73.092072,"2018-04-24",2018-04-24
29.014212,218.270142,30.753113,156.259369,59.260651,110.974876,74.050316,"2018-04-25",2018-04-25
29.148678,220.249313,30.761833,158.838821,60.100601,112.069199,75.337143,"2018-04-26",2018-04-26
29.267332,223.1763,31.014547,161.257614,61.20303,112.296837,75.501404,"2018-04-27",2018-04-27
28.958828,219.66391,30.962265,160.076599,61.098068,110.738472,73.986458,"2018-04-30",2018-04-30
28.001717,220.082108,31.493839,159.623077,59.496876,110.318253,72.161194,"2018-05-01",2018-05-01
27.598303,216.932083,30.970976,157.818405,57.694489,108.120827,71.942177,"2018-05-02",2018-05-02
27.495472,217.573257,31.214979,157.610519,54.483391,107.709343,71.221199,"2018-05-03",2018-05-03
27.558748,219.19931,31.005838,158.734848,55.209599,108.724892,71.549744,"2018-05-04",2018-05-04
27.629944,217.229446,31.345701,158.24353,54.028419,108.1996,71.759644,"2018-05-07",2018-05-07
27.669493,215.603333,31.075554,157.431,53.118462,107.341675,71.987793,"2018-05-08",2018-05-08
27.81978,212.982986,31.511269,158.158493,53.555943,108.12957,72.343727,"2018-05-09",2018-05-09
27.987514,217.164383,31.380554,159.651398,54.632133,109.74044,73.7948,"2018-05-10",2018-05-10
28.354927,221.410828,31.720415,160.133255,56.355797,111.395096,75.245865,"2018-05-11",2018-05-11
28.642475,225.703766,31.737844,159.821457,58.464424,110.36203,75.811714,"2018-05-14",2018-05-14
28.506693,222.544434,31.580988,158.942734,57.606983,109.547836,75.026833,"2018-05-15",2018-05-15
28.498705,224.607285,31.80756,162.287491,57.86071,109.74044,74.597717,"2018-05-16",2018-05-16
28.522671,225.759521,31.755272,161.815079,57.536983,108.427223,75.038788,"2018-05-17",2018-05-17
28.466755,227.320541,31.659414,163.279617,56.802017,108.768654,75.415535,"2018-05-18",2018-05-18
28.594549,230.349777,32.06028,164.158325,57.30949,108.313438,75.195,"2018-05-21",2018-05-21
28.530655,227.822327,32.28685,163.364655,57.41449,107.604309,75.553391,"2018-05-22",2018-05-22
28.730341,226.967453,32.103855,165.745712,57.370747,108.077057,75.976082,"2018-05-23",2018-05-23
28.666439,225.545792,32.138714,165.386658,56.977016,107.026474,76.003647,"2018-05-24",2018-05-24
28.498705,227.608643,32.278141,164.196121,57.77322,107.132309,76.058792,"2018-05-25",2018-05-25
28.514675,225.025436,31.702988,162.835541,56.697037,105.306648,75.755547,"2018-05-29",2018-05-29
28.794235,227.59938,32.121281,165.414993,57.738213,106.69133,77.060417,"2018-05-30",2018-05-30
28.698385,224.412201,32.269421,164.422897,55.463341,105.500679,78.144722,"2018-05-31",2018-05-31
28.953981,226.121933,32.077709,165.783478,56.058308,106.947105,77.970139,"2018-06-01",2018-06-01
29.113733,227.311264,32.025417,166.643265,56.08456,107.555656,78.172295,"2018-06-04",2018-06-04
29.105742,227.125473,31.781418,167.446411,55.410843,107.141151,77.942566,"2018-06-05",2018-06-05
29.057816,231.046722,31.903418,169.865234,56.942017,108.296524,78.96257,"2018-06-06",2018-06-06
29.145678,231.353302,31.68556,168.325104,56.889519,108.772758,78.916634,"2018-06-07",2018-06-07
29.289446,232.932953,31.737844,169.081009,57.77322,109.416595,79.100418,"2018-06-08",2018-06-08
28.993923,235.813477,31.694277,160.416748,58.569439,108.181854,78.898254,"2018-06-11",2018-06-11
28.993923,235.627686,31.511269,153.575989,58.053211,108.076004,78.55822,"2018-06-12",2018-06-12
28.930016,234.967926,31.5287,157.412079,59.85561,108.15538,78.769608,"2018-06-13",2018-06-13
28.882093,237.253784,31.790131,159.443527,60.476837,107.961365,79.348518,"2018-06-14",2018-06-14
29.041843,238.699127,31.729134,159.093933,61.325535,108.137756,79.835541,"2018-06-15",2018-06-15
28.882093,237.664093,31.458986,160.860809,59.26939,107.000023,79.12796,"2018-06-18",2018-06-18
28.930016,235.938995,31.319551,160.369476,61.920509,108.102486,79.780411,"2018-06-19",2018-06-19
29.12171,235.743149,31.485134,160.189926,62.646721,107.635025,79.284187,"2018-06-20",2018-06-20
28.993923,234.885239,30.631115,160.445053,62.191738,107.114693,79.091217,"2018-06-21",2018-06-21
29.16165,237.197815,30.552685,162.514282,63.154186,108.340607,78.953369,"2018-06-22",2018-06-22
29.057816,233.784927,30.474258,160.88916,62.497974,108.12011,78.815536,"2018-06-25",2018-06-25
29.057816,232.90834,30.395826,162.750488,61.080547,107.908447,78.209053,"2018-06-26",2018-06-26
28.922031,231.416382,30.108252,159.830872,61.290539,107.255798,77.80471,"2018-06-27",2018-06-27
29.041843,228.367142,30.413256,160.096207,57.554482,107.599754,78.55822,"2018-06-28",2018-06-28
28.977945,228.77742,30.596256,159.991974,56.303291,107.017654,78.411217,"2018-06-29",2018-06-29
29.017887,230.772949,30.343536,161.03421,57.020756,107.22934,78.898254,"2018-07-02",2018-07-02
29.033852,230.306732,30.291254,160.873123,56.43454,108.22596,79.495544,"2018-07-03",2018-07-03
29.449192,233.589127,30.439402,162.33223,56.95076,110.245659,79.541481,"2018-07-05",2018-07-05
29.64089,233.831543,30.657257,164.018799,58.16695,110.907127,80.304192,"2018-07-06",2018-07-06
29.68083,236.545074,30.814117,164.492508,59.1819,111.17173,80.745262,"2018-07-09",2018-07-09
29.896486,238.288849,31.023262,165.222076,59.70686,112.344734,80.910675,"2018-07-10",2018-07-10
29.720757,237.402969,30.883829,164.312469,58.884411,111.339287,80.460388,"2018-07-11",2018-07-11
29.968369,238.764389,32.208424,165.174713,59.488132,112.679878,81.700951,"2018-07-12",2018-07-12
29.976364,241.235535,32.382713,165.146286,60.048092,111.06588,82.436073,"2018-07-13",2018-07-13
29.856543,239.631638,31.946993,164.312469,59.70686,109.97226,81.847961,"2018-07-16",2018-07-16
30.072201,233.39325,32.391426,166.861237,59.444382,113.870522,82.307419,"2018-07-17",2018-07-17
30.080191,238.176941,32.530857,164.615692,59.409389,112.715172,82.730133,"2018-07-18",2018-07-18
29.84057,235.855042,32.269421,163.781921,57.869465,111.074699,82.178772,"2018-07-19",2018-07-19
29.816608,235.640579,32.391426,165.146286,57.099499,110.995331,81.296623,"2018-07-20",2018-07-20
29.720757,235.677856,32.382713,165.506317,58.044449,111.683266,81.673355,"2018-07-23",2018-07-23
30.112146,236.628998,32.609287,163.838791,57.815239,114.091019,85.780945,"2018-07-24",2018-07-24
30.343779,237.65477,32.626713,161.053177,58.176689,113.438362,88.611191,"2018-07-25",2018-07-25
30.479555,239.650269,33.245438,162.389114,58.485249,114.902451,87.462555,"2018-07-26",2018-07-26
30.679234,238.671158,33.315151,160.162506,58.776176,116.022522,88.767403,"2018-07-27",2018-07-27
30.823015,236.703583,33.541729,156.325226,59.446205,116.569344,90.072258,"2018-07-30",2018-07-30
31.893307,236.125458,34.099449,154.676559,57.180496,116.878052,90.798218,"2018-07-31",2018-07-31
32.164883,236.26532,33.768303,156.334686,56.501659,116.983879,90.697144,"2018-08-01",2018-08-01
31.939327,238.792358,33.759586,157.708572,56.228363,115.757927,91.404694,"2018-08-02",2018-08-02
32.656254,239.855392,33.689873,156.618896,57.20694,116.37529,92.424706,"2018-08-03",2018-08-03
33.059013,239.426498,33.358723,157.405334,57.33918,116.43705,93.729561,"2018-08-06",2018-08-06
32.897919,240.256409,33.872875,156.505249,57.70063,115.943153,93.674423,"2018-08-07",2018-08-07
33.357063,241.338074,34.204021,157.433792,60.098587,115.687378,93.977661,"2018-08-08",2018-08-08
33.026794,243.93045,34.918076,158.23912,60.451229,115.713844,93.90416,"2018-08-09",2018-08-09
32.970398,242.783447,34.715317,157.168457,60.87439,115.316956,93.95929,"2018-08-10",2018-08-10
32.873745,243.29631,34.397964,157.386383,61.271111,114.849533,94.133888,"2018-08-13",2018-08-13
32.793186,245.692856,34.362701,157.481186,62.928505,114.2145,94.654099,"2018-08-14",2018-08-14
33.155678,243.016571,33.895481,158.02121,63.157738,115.034683,95.476448,"2018-08-15",2018-08-15
33.365112,245.338501,33.46352,159.830902,64.53302,116.842743,96.428177,"2018-08-16",2018-08-16
33.904827,244.620422,33.604572,161.053177,64.956192,118.597862,97.527733,"2018-08-17",2018-08-17
34.098156,244.685715,34.248096,160.029861,65.784889,120.723389,97.777199,"2018-08-20",2018-08-20
33.961205,244.023666,34.168755,159.461411,64.965004,119.373985,97.084198,"2018-08-21",2018-08-21
33.888718,243.137772,34.080601,160.645706,65.158951,118.721329,97.047256,"2018-08-22",2018-08-22
33.993435,243.771927,33.595753,160.503647,64.920921,119.162292,96.85318,"2018-08-23",2018-08-23
34.154549,246.438782,33.763252,161.053177,65.308838,119.903168,97.730995,"2018-08-24",2018-08-24
33.494003,249.049789,34.027706,161.526871,66.084648,119.787766,97.121178,"2018-08-27",2018-08-27
33.429562,250.383255,34.071785,160.967896,66.049362,119.255058,97.18586,"2018-08-28",2018-08-28
33.429562,250.840195,34.221645,162.275406,65.635002,119.734467,97.324463,"2018-08-29",2018-08-29
33.429562,250.271332,34.309803,160.14357,65.705559,119.814377,97.463043,"2018-08-30",2018-08-30
33.445675,250.336655,33.798512,160.532074,66.33149,119.583542,97.620125,"2018-08-31",2018-08-31
33.324844,250.383255,33.340099,159.745636,65.238304,118.722336,96.668404,"2018-09-04",2018-09-04
33.711498,249.571976,32.996304,159.215042,66.022919,120.622322,97.684792,"2018-09-05",2018-09-05
33.655109,252.294632,32.678936,162.25647,67.063202,121.519028,97.361404,"2018-09-06",2018-09-06
33.993435,251.012894,32.775917,160.835236,68.138771,121.918564,98.895233,"2018-09-07",2018-09-07
33.880657,243.013168,33.278397,161.44162,66.684135,121.82093,98.331596,"2018-09-10",2018-09-10
34.082047,244.238861,33.472336,162.739655,66.763474,122.97509,97.610901,"2018-09-11",2018-09-11
34.162598,245.763916,33.401814,164.189331,68.165215,123.729774,97.915802,"2018-09-12",2018-09-12
34.517029,248.402466,33.172611,163.980911,67.953629,124.200333,98.479431,"2018-09-13",2018-09-13
34.605644,248.234009,33.013931,161.545853,67.803757,123.845222,97.730995,"2018-09-14",2018-09-14
34.645927,246.886658,33.110901,160.95842,68.852867,124.262474,97.675552,"2018-09-17",2018-09-17
35.048679,246.34404,33.049198,164.956772,69.302475,124.777443,98.756615,"2018-09-18",2018-09-18
34.847298,248.252731,32.881702,164.416718,69.611038,124.706421,97.703278,"2018-09-19",2018-09-19
35.242012,249.244507,33.251945,164.378845,69.99012,126.055916,98.008217,"2018-09-20",2018-09-20
